# 5 301
# Pressure, Quantity1, [Quantity2]
# column * scaling factor should be SI units
# scaling factors (constant) for each column given on line below
# 5.569262893282327e+10 2.993025100070677e+03
0.000000000000000e+00 5.858259274971607e-01 
8.977848767080155e-03 5.959653480774854e-01 
1.795569753416031e-02 6.062563440203976e-01 
2.693354630124047e-02 6.164865888524333e-01 
3.591139506832062e-02 6.265568655964155e-01 
4.488924383540078e-02 6.364167675605918e-01 
5.386709260248093e-02 6.460403720254494e-01 
6.284494136956109e-02 6.554152249763063e-01 
7.182279013664124e-02 6.645367334902142e-01 
8.080063890372140e-02 6.734050668192724e-01 
8.977848767080156e-02 6.820233379693464e-01 
9.875633643788170e-02 6.903964877000670e-01 
1.077341852049619e-01 6.985305760553918e-01 
1.167120339720420e-01 7.064323211067683e-01 
1.256898827391222e-01 7.141087931432912e-01 
1.346677315062023e-01 7.215672095048739e-01 
1.436455802732825e-01 7.288147961480483e-01 
1.526234290403626e-01 7.358586943258365e-01 
1.616012778074428e-01 7.427058982453510e-01 
1.705791265745230e-01 7.493632142572438e-01 
1.795569753416031e-01 7.558372351474548e-01 
1.885348241086832e-01 7.621343250852006e-01 
1.975126728757634e-01 7.682606121111587e-01 
2.064905216428436e-01 7.742219859571180e-01 
2.154683704099237e-01 7.800240996167686e-01 
2.244462191770039e-01 7.856723735282748e-01 
2.334240679440840e-01 7.911720015426376e-01 
2.424019167111642e-01 7.965279580764191e-01 
2.513797654782444e-01 8.017450060102043e-01 
2.603576142453245e-01 8.068277050128269e-01 
2.693354630124046e-01 8.117804200585473e-01 
2.783133117794848e-01 8.166073299687272e-01 
2.872911605465649e-01 8.213124358572517e-01 
2.962690093136451e-01 8.258995693944287e-01 
3.052468580807253e-01 8.303724008305415e-01 
3.142247068478055e-01 8.347344467399305e-01 
3.232025556148856e-01 8.389890774611573e-01 
3.321804043819657e-01 8.431395242197061e-01 
3.411582531490459e-01 8.471888859277157e-01 
3.501361019161260e-01 8.511401356611440e-01 
3.591139506832062e-01 8.549961268190294e-01 
3.680917994502864e-01 8.587595989725553e-01 
3.770696482173665e-01 8.624331834137282e-01 
3.860474969844467e-01 8.660194084148722e-01 
3.950253457515268e-01 8.695207042110150e-01 
4.040031945186070e-01 8.729394077177011e-01 
4.129810432856871e-01 8.762777669969383e-01 
4.219588920527673e-01 8.795379454839327e-01 
4.309367408198475e-01 8.827220259870506e-01 
4.399145895869276e-01 8.858320144731201e-01 
4.488924383540078e-01 8.888698436497845e-01 
4.578702871210879e-01 8.918373763561503e-01 
4.668481358881681e-01 8.947364087724931e-01 
4.758259846552482e-01 8.975686734592523e-01 
4.848038334223284e-01 9.003358422351062e-01 
4.937816821894085e-01 9.030395289032310e-01 
5.027595309564887e-01 9.056812918346223e-01 
5.117373797235688e-01 9.082626364165998e-01 
5.207152284906490e-01 9.107850173743042e-01 
5.296930772577292e-01 9.132498409725028e-01 
5.386709260248093e-01 9.156584671045788e-01 
5.476487747918894e-01 9.180122112751883e-01 
5.566266235589696e-01 9.203123464826665e-01 
5.656044723260498e-01 9.225601050069105e-01 
5.745823210931299e-01 9.247566801081043e-01 
