# 5 101 100
# Pressure, Quantity1, [Quantity2]
# column * scaling factor should be SI units
# scaling factors (constant) for each column given on line below
# 5.569262893282327e+10 2.993025100070677e+03 2.993025100070677e+03
0.000000000000000e+00 4.584767704321243e-01 6.984112449637946e-01 
3.591139506832062e-02 4.584767704321243e-01 6.805836298302123e-01 
7.182279013664124e-02 4.584767704321243e-01 6.728792925188022e-01 
1.077341852049619e-01 4.584767704321243e-01 6.671640839759925e-01 
1.436455802732825e-01 4.584767704321243e-01 6.625027357550691e-01 
1.795569753416031e-01 4.584767704321243e-01 6.585249409406978e-01 
2.154683704099237e-01 4.584767704321243e-01 6.550418559754891e-01 
2.513797654782444e-01 4.584767704321243e-01 6.519417199565126e-01 
2.872911605465649e-01 4.584767704321243e-01 6.491516300999680e-01 
3.232025556148856e-01 4.584767704321243e-01 6.466206593895159e-01 
3.591139506832062e-01 4.584767704321243e-01 6.443113949972793e-01 
3.950253457515268e-01 4.584767704321243e-01 6.421952756193851e-01 
4.309367408198475e-01 4.584767704321243e-01 6.402498307165241e-01 
4.668481358881681e-01 4.584767704321243e-01 6.384569493576948e-01 
5.027595309564887e-01 4.584767704321243e-01 6.368017432257856e-01 
5.386709260248093e-01 4.584767704321243e-01 6.352717706649045e-01 
5.745823210931299e-01 4.584767704321243e-01 6.338564898259524e-01 
6.104937161614505e-01 4.584767704321243e-01 6.325468625920049e-01 
6.464051112297712e-01 4.584767704321243e-01 6.313350608930539e-01 
6.823165062980918e-01 4.584767704321243e-01 6.302142444592977e-01 
7.182279013664125e-01 4.584767704321243e-01 6.291783896089170e-01 
7.541392964347330e-01 4.584767704321243e-01 6.282221552617662e-01 
7.900506915030536e-01 4.584767704321243e-01 6.273407766114154e-01 
8.259620865713743e-01 4.584767704321243e-01 6.265299796875948e-01 
8.618734816396949e-01 4.584767704321243e-01 6.257859119322390e-01 
8.977848767080155e-01 4.584767704321243e-01 6.251050852151127e-01 
9.336962717763362e-01 4.584767704321243e-01 6.244843286291270e-01 
9.696076668446567e-01 4.584767704321243e-01 6.239207490601015e-01 
1.005519061912977e+00 4.584767704321243e-01 6.234116979979830e-01 
1.041430456981298e+00 4.584767704321243e-01 6.229547434060179e-01 
1.077341852049619e+00 4.584767704321243e-01 6.225476457225240e-01 
1.113253247117939e+00 4.584767704321243e-01 6.221883372671412e-01 
1.149164642186260e+00 4.584767704321243e-01 6.218749044694758e-01 
1.185076037254581e+00 4.584767704321243e-01 6.216055724569340e-01 
1.220987432322901e+00 4.584767704321243e-01 6.213786916229213e-01 
1.256898827391222e+00 4.584767704321243e-01 6.211927258705340e-01 
1.292810222459542e+00 4.584767704321243e-01 6.210462422786878e-01 
1.328721617527863e+00 4.584767704321243e-01 6.209379019849388e-01 
1.364633012596184e+00 4.584767704321243e-01 6.208664521106031e-01 
1.400544407664504e+00 4.584767704321243e-01 6.208307185860021e-01 
1.436455802732825e+00 4.584767704321243e-01 6.208295997543717e-01 
1.472367197801145e+00 4.584767704321243e-01 6.208620606528126e-01 
1.508278592869466e+00 4.584767704321243e-01 6.209271278836415e-01 
1.544189987937787e+00 4.584767704321243e-01 6.210238850034158e-01 
1.580101383006107e+00 4.584767704321243e-01 6.211514683663321e-01 
1.616012778074428e+00 4.584767704321243e-01 6.213090633680988e-01 
1.651924173142749e+00 4.584767704321243e-01 6.214959010446179e-01 
1.687835568211069e+00 4.584767704321243e-01 6.217112549846701e-01 
1.723746963279390e+00 4.584767704321243e-01 6.219544385217711e-01 
1.759658358347710e+00 4.584767704321243e-01 6.222248021758496e-01 
1.795569753416031e+00 4.584767704321243e-01 6.225217313174513e-01 
1.831481148484352e+00 4.584767704321243e-01 6.228446440315721e-01 
1.867392543552672e+00 4.584767704321243e-01 6.231929891612399e-01 
1.903303938620993e+00 4.584767704321243e-01 6.235662445124350e-01 
1.939215333689313e+00 4.584767704321243e-01 6.239639152048366e-01 
1.975126728757634e+00 4.584767704321243e-01 6.243855321545442e-01 
2.011038123825955e+00 4.584767704321243e-01 6.248306506765945e-01 
2.046949518894275e+00 4.584767704321243e-01 6.252988491951816e-01 
2.082860913962596e+00 4.584767704321243e-01 6.257897280536008e-01 
2.118772309030917e+00 4.584767704321243e-01 6.263029084136732e-01 
2.154683704099237e+00 4.584767704321243e-01 6.268380312370732e-01 
2.190595099167558e+00 4.584767704321243e-01 6.273947563430675e-01 
2.226506494235879e+00 4.584767704321243e-01 6.279727615334662e-01 
2.262417889304199e+00 4.584767704321243e-01 6.285717417822732e-01 
2.298329284372520e+00 4.584767704321243e-01 6.291914084829592e-01 
2.334240679440840e+00 4.584767704321243e-01 6.298314887491701e-01 
2.370152074509161e+00 4.584767704321243e-01 6.304917247652332e-01 
2.406063469577481e+00 4.584767704321243e-01 6.311718731822041e-01 
2.441974864645802e+00 4.584767704321243e-01 6.318717045563819e-01 
2.477886259714123e+00 4.584767704321243e-01 6.325910028266291e-01 
2.513797654782444e+00 4.584767704321243e-01 6.333295648288542e-01 
2.549709049850764e+00 4.584767704321243e-01 6.340871998435921e-01 
2.585620444919085e+00 4.584767704321243e-01 6.348637291757387e-01 
2.621531839987405e+00 4.584767704321243e-01 6.356589857637041e-01 
2.657443235055726e+00 4.584767704321243e-01 6.364728138154654e-01 
2.693354630124047e+00 4.584767704321243e-01 6.373050684715023e-01 
2.729266025192367e+00 4.584767704321243e-01 6.381556154911655e-01 
2.765177420260688e+00 4.584767704321243e-01 6.390243309617908e-01 
2.801088815329008e+00 4.584767704321243e-01 6.399111010298634e-01 
