# 5 301
# Pressure, Entropy, Quantity
# column * scaling factor should be SI units
# scaling factors (constant) for each column given on line below
# 55692628932.82327 2993.025100070677
0.000000000000000000e+00 5.372640230570070452e-01
8.977848767080154682e-03 5.426919448916160960e-01
1.795569753416030936e-02 5.479126432108716305e-01
2.693354630124046578e-02 5.529549433868282682e-01
3.591139506832061873e-02 5.578430820075236385e-01
4.488924383540077861e-02 5.625899826893544509e-01
5.386709260248093156e-02 5.671940136851681968e-01
6.284494136956109145e-02 5.716624926998671308e-01
7.182279013664123746e-02 5.760001657642646045e-01
8.080063890372139734e-02 5.802144471527997949e-01
8.977848767080155723e-02 5.843112598450070916e-01
9.875633643788170324e-02 5.882949901589442643e-01
1.077341852049618631e-01 5.921691736084244706e-01
1.167120339720420230e-01 5.959383717420669857e-01
1.256898827391221829e-01 5.996074003734852553e-01
1.346677315062023150e-01 6.031775669177458221e-01
1.436455802732824749e-01 6.066511038675206358e-01
1.526234290403626348e-01 6.100298461350123214e-01
1.616012778074427947e-01 6.133161002862003164e-01
1.705791265745229546e-01 6.165089537165551192e-01
1.795569753416031145e-01 6.196074784013879677e-01
1.885348241086832466e-01 6.226112925231871431e-01
1.975126728757634065e-01 6.255187542435590720e-01
2.064905216428435664e-01 6.283270355716263911e-01
2.154683704099237262e-01 6.310315185370537483e-01
2.244462191770038861e-01 6.336291035968540930e-01
2.334240679440840460e-01 6.361149444600550096e-01
2.424019167111641782e-01 6.384837785351799022e-01
2.513797654782443658e-01 6.407297423220624788e-01
2.603576142453244979e-01 6.428471043476607916e-01
2.693354630124046301e-01 6.448314422966587856e-01
2.783133117794848177e-01 6.466774273275277540e-01
2.872911605465649498e-01 6.483802471313803162e-01
2.962690093136451375e-01 6.499372385175813394e-01
3.052468580807252696e-01 6.513476170310559255e-01
3.142247068478054572e-01 6.526108486468060743e-01
3.232025556148855894e-01 6.537282201205976140e-01
3.321804043819657215e-01 6.547035969542351896e-01
3.411582531490459091e-01 6.555430102357016064e-01
3.501361019161260413e-01 6.562533540835706614e-01
3.591139506832062289e-01 6.568426769212269978e-01
3.680917994502863611e-01 6.573214650524904501e-01
3.770696482173664932e-01 6.577007659917605276e-01
3.860474969844466808e-01 6.579916433485005767e-01
3.950253457515268130e-01 6.582053037199040446e-01
4.040031945186070006e-01 6.583533196200324067e-01
4.129810432856871327e-01 6.584469993055063197e-01
4.219588920527673204e-01 6.584963650487537512e-01
4.309367408198474525e-01 6.585105385566232261e-01
4.399145895869275846e-01 6.584982207336487203e-01
4.488924383540077723e-01 6.584672425258364381e-01
4.578702871210879044e-01 6.584238290513305669e-01
4.668481358881680920e-01 6.583731825487116884e-01
4.758259846552482242e-01 6.583200437749885392e-01
4.848038334223283563e-01 6.582684119625888952e-01
4.937816821894085439e-01 6.582210175361308258e-01
5.027595309564887316e-01 6.581798442007481542e-01
5.117373797235688082e-01 6.581467551061832566e-01
5.207152284906489959e-01 6.581231818010661039e-01
5.296930772577291835e-01 6.581097462533432862e-01
5.386709260248092601e-01 6.581066244256781328e-01
5.476487747918894478e-01 6.581141701069125327e-01
5.566266235589696354e-01 6.581325597989940990e-01
5.656044723260498230e-01 6.581614589741916488e-01
5.745823210931298997e-01 6.582002986215337303e-01
5.835601698602100873e-01 6.582488287482705092e-01
5.925380186272902749e-01 6.583068062461193692e-01
6.015158673943703516e-01 6.583735806713529870e-01
6.104937161614505392e-01 6.584484079459494987e-01
6.194715649285307268e-01 6.585309022825889258e-01
6.284494136956109145e-01 6.586207810152286957e-01
6.374272624626909911e-01 6.587173601953677515e-01
6.464051112297711787e-01 6.588199491943889097e-01
6.553829599968513664e-01 6.589282530367367441e-01
6.643608087639314430e-01 6.590420234314705583e-01
6.733386575310116307e-01 6.591606584149949377e-01
6.823165062980918183e-01 6.592836084209182657e-01
6.912943550651720059e-01 6.594107088245940718e-01
7.002722038322520826e-01 6.595417648732038174e-01
7.092500525993322702e-01 6.596762838352213665e-01
7.182279013664124578e-01 6.598139205286779330e-01
7.272057501334925345e-01 6.599544928289509116e-01
7.361835989005727221e-01 6.600979380513278816e-01
7.451614476676529097e-01 6.602439141170431958e-01
7.541392964347329864e-01 6.603920884133555047e-01
7.631171452018131740e-01 6.605423508947811939e-01
7.720949939688933616e-01 6.606947443362003458e-01
7.810728427359735493e-01 6.608491160236420470e-01
7.900506915030536259e-01 6.610049169462598462e-01
7.990285402701338136e-01 6.611622800393398558e-01
8.080063890372140012e-01 6.613213032807586655e-01
8.169842378042940778e-01 6.614818538752412769e-01
8.259620865713742655e-01 6.616433718051304425e-01
8.349399353384544531e-01 6.618060869050751416e-01
8.439177841055346407e-01 6.619702059895175017e-01
