9.999999908163265117e-01 -5.074175583878942852e+00
9.998619769413814584e-01 -5.063576371363684103e+00
9.997239630664362942e-01 -5.053002412366077500e+00
9.994479353165459656e-01 -5.031930030833295930e+00
9.988958798167653086e-01 -4.990085850287235836e+00
9.977917688172042165e-01 -4.907587391906177210e+00
9.955835468180819214e-01 -4.747251926793649268e+00
9.911671028198373312e-01 -4.444461410052404915e+00
9.815912400629211998e-01 -3.862867894964362225e+00
9.726499535097596905e-01 -3.401168101773479169e+00
9.638840595056255012e-01 -3.013517678167565439e+00
9.543751907410643609e-01 -2.654688964377648563e+00
9.455008981802577317e-01 -2.368605721538380227e+00
9.358836308590241515e-01 -2.102869156991538535e+00
9.264417560868180024e-01 -1.879075085465160111e+00
9.176344575183663643e-01 -1.697561793019476406e+00
9.080841841894877753e-01 -1.525031098375662086e+00
8.991684870643638083e-01 -1.382592587648475257e+00
8.904281824882671614e-01 -1.257162306343013514e+00
8.809449031517435635e-01 -1.134008434786536235e+00
8.720962000189745877e-01 -1.028995599131395933e+00
8.625045221257785499e-01 -9.239711010520483825e-01
8.530882367816099432e-01 -8.282420315925912435e-01
8.443065276411958475e-01 -7.445305782856219690e-01
8.347818437403548009e-01 -6.590233536389914493e-01
8.258917360432683763e-01 -5.836888180547977756e-01
8.162586535857548897e-01 -5.065999193951934432e-01
8.068009636772688342e-01 -4.353351568071621158e-01
7.979778499725374008e-01 -3.727483378962052063e-01
7.884117615073789054e-01 -3.091576723243867897e-01
7.794802492459750320e-01 -2.538434056835545127e-01
7.707241295335985898e-01 -2.034757564590343182e-01
7.612250350607950855e-01 -1.532063668285035263e-01
7.523605167917462033e-01 -1.104175388795249346e-01
7.427530237622702591e-01 -6.851088178595472755e-02
7.333209232818217460e-01 -3.180864494573013013e-02
7.245233990051278550e-01 -1.414572681138181022e-03
7.149828999680069019e-01 2.755138831701967744e-02
7.060769771346405710e-01 5.106148830753792084e-02
6.973464468503016711e-01 7.103918195104373667e-02
6.878729418055357092e-01 8.956447567264202991e-02
6.877348335423949521e-01 8.981177443929348747e-02
6.875967252792540840e-01 9.005844124718399846e-02
6.873205087529725699e-01 9.054988271221456331e-02
6.867680757004093195e-01 9.152522303703909679e-02
6.856632095952828188e-01 9.344593997412589670e-02
6.834534773850300393e-01 9.716915042683851866e-02
6.790340129645243694e-01 1.041553122154955380e-01
6.788842957207519291e-01 1.043814833006577875e-01
6.787345784769793777e-01 1.046069773908943762e-01
6.784351439894344971e-01 1.050559386277794688e-01
6.778362750143445137e-01 1.059457813860043285e-01
6.766385370641647690e-01 1.076933689647877890e-01
6.742430611638051685e-01 1.110618597969808136e-01
6.694521093630859676e-01 1.173046979315551380e-01
6.693123073724971395e-01 1.174771740557253308e-01
6.691725053819084224e-01 1.176491077095661447e-01
6.688929014007307661e-01 1.179913497880710621e-01
6.683336934383754535e-01 1.186693480150390057e-01
6.672152775136650504e-01 1.199995162677710697e-01
6.649784456642440222e-01 1.225573914927083896e-01
6.648386436736551941e-01 1.227127534297497991e-01
6.646988416830663660e-01 1.228675877170294917e-01
6.644192377018888207e-01 1.231756748103055854e-01
6.638600297395336192e-01 1.237855330040894680e-01
6.627416138148231051e-01 1.249800596353504156e-01
6.605047819654021879e-01 1.272688608861970716e-01
6.603677204833919845e-01 1.274047768284893578e-01
6.602306590013816701e-01 1.275401938674292357e-01
6.599565360373611522e-01 1.278095318193040453e-01
6.594082901093201166e-01 1.283422269335819099e-01
6.583117982532380452e-01 1.293837180276479482e-01
6.561188145410740136e-01 1.313712020982163720e-01
6.559817530590636991e-01 1.314911922755974960e-01
6.558446915770534957e-01 1.316106848206825275e-01
6.555705686130330889e-01 1.318481766825904400e-01
6.550223226849920533e-01 1.323171847414873759e-01
6.539258308289099819e-01 1.332312696106268124e-01
6.517328471167458392e-01 1.349633776365380122e-01
6.515841766541039526e-01 1.350761485124603034e-01
6.514355061914619549e-01 1.351883261250004797e-01
6.511381652661780706e-01 1.354108997875197451e-01
6.505434834156104129e-01 1.358489077712164705e-01
6.493541197144749866e-01 1.366962512389645057e-01
6.469753923122041339e-01 1.382751561566268883e-01
6.468267218495622473e-01 1.383686620791584887e-01
6.466780513869202496e-01 1.384615543575029029e-01
6.463807104616363652e-01 1.386454945438982123e-01
6.457860286110687076e-01 1.390059725900182341e-01
6.445966649099332813e-01 1.396971087409356882e-01
6.422179375076624286e-01 1.409582215803299732e-01
6.420791822982041541e-01 1.410267220383565612e-01
6.419404270887458797e-01 1.410946579447042437e-01
6.416629166698293307e-01 1.412288317748514599e-01
6.411078958319963439e-01 1.414903565424758813e-01
6.399978541563302592e-01 1.419858566472894379e-01
6.398590989468719847e-01 1.420451880594729432e-01
6.397203437374137103e-01 1.421039362038398479e-01
6.394428333184971613e-01 1.422196775780310007e-01
6.388878124806641745e-01 1.424441041832318899e-01
6.377777708049980898e-01 1.428644302164606694e-01
6.376390155955398154e-01 1.429142692614032428e-01
6.375002603860815409e-01 1.429635031100542075e-01
6.372227499671649920e-01 1.430601492805937958e-01
6.366677291293320051e-01 1.432461132037615992e-01
6.365289739198738417e-01 1.432910684598073525e-01
6.363902187104155672e-01 1.433354062962940989e-01
6.361127082914990183e-01 1.434222233428057713e-01
6.355576874536659204e-01 1.435883775903865622e-01
6.354189322442076460e-01 1.436283482450845250e-01
6.352801770347493715e-01 1.436676883881158051e-01
6.350026666158328226e-01 1.437444703303395188e-01
6.344476457779997247e-01 1.438903923927968287e-01
6.343088905685414502e-01 1.439252706046943997e-01
6.341701353590831758e-01 1.439595043215675108e-01
6.338926249401666269e-01 1.440260310090724638e-01
6.333376041023336400e-01 1.441512697663115961e-01
6.331872399122437933e-01 1.441833930257580276e-01
6.330368757221538356e-01 1.442147417519397401e-01
6.327361473419739202e-01 1.442751057630171363e-01
6.325857831518839625e-01 1.443041160764562403e-01
6.324354189617940047e-01 1.443323419135828511e-01
6.321346905816140893e-01 1.443864299914034421e-01
6.319843263915241316e-01 1.444122870969646866e-01
6.318339622014341739e-01 1.444373494558125470e-01
6.315332338212543695e-01 1.444850794355444779e-01
6.309317770608946496e-01 1.445708857898780897e-01
6.307814128708046919e-01 1.445903104130893124e-01
6.306310486807147342e-01 1.446089187493714567e-01
6.303303203005349298e-01 1.446436753895966043e-01
6.301799561104450831e-01 1.446598180543325340e-01
6.300295919203551254e-01 1.446751331535875151e-01
6.297288635401752099e-01 1.447032691406555660e-01
6.295784993500852522e-01 1.447160842168483397e-01
6.294281351599952945e-01 1.447280601041812942e-01
6.292777709699053368e-01 1.447391938424120172e-01
6.291274067798154901e-01 1.447494824494004462e-01
6.289770425897256434e-01 1.447589229210391459e-01
6.288266783996356857e-01 1.447675122311838369e-01
6.286763142095457280e-01 1.447752473315837007e-01
6.285259500194557702e-01 1.447821251518114360e-01
6.283755858293658125e-01 1.447881425991935367e-01
6.282252216392758548e-01 1.447932965587402365e-01
6.280748574491858971e-01 1.447975838930753711e-01
6.279244932590960504e-01 1.448010014423663783e-01
6.277741290690062037e-01 1.448035460242538264e-01
6.276237648789162460e-01 1.448052144337812486e-01
6.274734006888262883e-01 1.448060034433245324e-01
6.273230364987363306e-01 1.448059098025215319e-01
6.271726723086463728e-01 1.448049302382012904e-01
6.270223081185564151e-01 1.448030614543134031e-01
6.268719439284664574e-01 1.448003001318571570e-01
6.267215797383766107e-01 1.447966429288106704e-01
6.265712155482867640e-01 1.447920864800597285e-01
6.264208513581968063e-01 1.447866273973269224e-01
6.262704871681068486e-01 1.447802622691002628e-01
6.261201229780168909e-01 1.447729876605619026e-01
6.259697587879269332e-01 1.447648001135169449e-01
6.258193945978369754e-01 1.447556961463216663e-01
6.256690304077470177e-01 1.447456722538122686e-01
6.255186662176571710e-01 1.447347249072329090e-01
6.253683020275673243e-01 1.447228505541642563e-01
6.252179378374773666e-01 1.447100456184513273e-01
6.249172094572974512e-01 1.446816295753638737e-01
6.247668452672074935e-01 1.446660111963541384e-01
6.246164810771175357e-01 1.446494476912853488e-01
6.243157526969376203e-01 1.446134704951486383e-01
6.241653885068476626e-01 1.445940493396759008e-01
6.240150243167577049e-01 1.445736681291893144e-01
6.237142959365779005e-01 1.445300103466240216e-01
6.235666722550665675e-01 1.445071592036517305e-01
6.234190485735551235e-01 1.444833679846994345e-01
6.231238012105324575e-01 1.444329505688802529e-01
6.229761775290210135e-01 1.444063169394767254e-01
6.228285538475096805e-01 1.443787283688863499e-01
6.225333064844869035e-01 1.443206712844103123e-01
6.223856828029754595e-01 1.442901951524384052e-01
6.222380591214641266e-01 1.442587488429728504e-01
6.219428117584413496e-01 1.441929301977730449e-01
6.213523170323957956e-01 1.440494790243378176e-01
6.212046933508843516e-01 1.440111318582168731e-01
6.210570696693730186e-01 1.439717829114688097e-01
6.207618223063502416e-01 1.438900634212331442e-01
6.201713275803046876e-01 1.437144229179531940e-01
6.200237038987932436e-01 1.436679465385112819e-01
6.198760802172819107e-01 1.436204352390350325e-01
6.195808328542591337e-01 1.435222908466225744e-01
6.189903381282136907e-01 1.433133942719187481e-01
6.188427144467023577e-01 1.432585180875328434e-01
6.186950907651909137e-01 1.432025722724356853e-01
6.183998434021682478e-01 1.430874539206524743e-01
6.178093486761226938e-01 1.428441841110062727e-01
6.176617249946112498e-01 1.427806248364371922e-01
6.175141013130999168e-01 1.427159596138723729e-01
6.172188539500771398e-01 1.425832926814310508e-01
6.166283592240315858e-01 1.423044809192001992e-01
6.164807355425201418e-01 1.422319422916915321e-01
6.163331118610088089e-01 1.421582597566148354e-01
6.160378644979860319e-01 1.420074434886220982e-01
6.154473697719404779e-01 1.416918683589103445e-01
6.142663803198494810e-01 1.410038229682936406e-01
6.141286718915217602e-01 1.409185634136413123e-01
6.139909634631941504e-01 1.408322382861995070e-01
6.137155466065387088e-01 1.406563741201334872e-01
6.131647128932278257e-01 1.402916686276984848e-01
6.120630454666060594e-01 1.395093592514947411e-01
6.119253370382783386e-01 1.394065236476391967e-01
6.117876286099506178e-01 1.393025512619854855e-01
6.115122117532951762e-01 1.390911775978975473e-01
6.109613780399842931e-01 1.386545836549438748e-01
6.098597106133625267e-01 1.377249426416732314e-01
6.097220021850348060e-01 1.376033505701078907e-01
6.095842937567070852e-01 1.374805449936157276e-01
6.093088769000516436e-01 1.372312733708559440e-01
6.087580431867407604e-01 1.367179473024536518e-01
6.076563757601191051e-01 1.356310172995533470e-01
6.054530409068756835e-01 1.332065644144234950e-01
6.053037234979162795e-01 1.330297503669745640e-01
6.051544060889568755e-01 1.328513081571236765e-01
6.048557712710380674e-01 1.324895099966359735e-01
6.042585016352005622e-01 1.317460520635121979e-01
6.030639623635254409e-01 1.301780082272969152e-01
6.029146449545660369e-01 1.299742481327497701e-01
6.027653275456066329e-01 1.297687389433201388e-01
6.024666927276879358e-01 1.293524418490941130e-01
6.018694230918504307e-01 1.284985108363387030e-01
6.006748838201753093e-01 1.267034963699350258e-01
6.005255664112159053e-01 1.264707892935928168e-01
6.003762490022566123e-01 1.262362033277105167e-01
6.000776141843378042e-01 1.257613610344427424e-01
